Question_Group,Historical_Question,Generic_Question,Similarity_Score,Confidence_Level,Rank
meet needs future generations city considering changes transportation infrastructure network better accommodate walking biking using public transit charging electric vehicles,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"To meet the needs of future generations, the City is considering changes to the transportation infrastructure and network to better accommodate walking, biking, using public transit and charging electric vehicles. Do you support the City's transportation network to better accommodate multimodal transportation by... [Providing safe walking options to and from home, work, school, parks, grocery stores, etc.]",0.021557614953611994,Low,26
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following items concerning city leadership. [. Overall quality of leadership provided by the City's elected officials],0.021277688718074,Low,27
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Please rate your overall satisfaction with major categories of services provided by the City of [city name]. [. Overall quality of police, fire, and emergency medical services]",0.021156743197150017,Low,28
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following maintenance items. [. Maintenance of major City streets],0.020567272565301067,Low,29
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Which of the following are your primary sources of information about City issues, services, and events?  [Other]",0.0199380945587959,Low,30
parks recreation,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Parks and Recreation. Please rate the City's performance in the following areas. [. Appearance/maintenance of parks],0.017387626562400497,Low,31
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,How do you receive information about the city's budget and how money is spent? [Other],0.013630224401525958,Low,32
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following items concerning your recycling service. [. Overall quality of the City's curbside recycling program],0.013165423438516278,Low,33
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following items concerning your trash service. [. City efforts to keep you informed about trash removal issues],0.01239974034629121,Low,34
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Please CHECK ALL of the sources of information you use to get information about City services, news, and events? [. Other]",0.0122659392831828,Low,35
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Which of the following best describes your race/ethnicity? [Other],0.005245064305581936,Low,36
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate how safe you feel in the following situations. [. In your neighborhood during the day],0.005018665498136703,Low,37
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please CHECK ALL of the following information sources you are currently using in daily life. [Other],0.004654992315945605,Low,38
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following code enforcement items. [. Enforcing the maintenance of commercial property in your neighborhood],0.004352518410886992,Low,39
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"If you had a budget of $100 for services provided by the City of Riveria Beach, how would you allocate the funds among these categories? [Please be sure your total adds up to $100.] [Parks, Golf, and Open Spaces (including park, outdoor athletic fields and courts, trails, golf, open space, and trails.)]",0.00430009189827675,Low,40
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please rate your satisfaction with each of the following water services. [. Clarity of your tap water],0.00397089358745352,Low,41
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Including yourself, how many persons in your household are in each of the following age groups? [65-74 years:]",0.003881050942669105,Low,42
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Thinking of your own life, please check if any of the following obstacles or barriers make it difficult for you to be involved with your community. [None]",0.003826829062001282,Low,43
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Which of the following best describes your race/ethnicity? [Hispanic, Spanish, or Latino/a/x]",0.003810387948242143,Low,44
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Which of the following best describes your race/ethnicity? [American Indian or Alaska Native],0.003599834845739772,Low,45
economic development,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Economic Development. Which TWO of the following benefits of economic development are MOST IMPORTANT to you? [Other],0.0034848571103964724,Low,46
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often. [More convenient routes],0.00347271032387152,Low,47
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,What is your total annual household income?,0.0,Low,48
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Please define ""Other.""",0.0,Low,49
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,Do you own or rent your current residence?,0.0,Low,50
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,What is your gender?,0.0,Low,51
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,What is your age?,0.0,Low,52
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"For the items you selected, how would you rate the overall performance? [. Sewer services (e.g., sanitary sewer/wastewater)]",0.0,Low,53
,think number variety places live work play [city name] would like see fewer following types places [city name] 03 small scale multiunit housing motherinlaw suite smaller units attached detached main house duplex triplex smaller size homes sharing lawn etc,"Counting yourself, how many people in your household are… [Ages 65-74:]",0.0,Low,54
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"When you think about the number and variety of places to live, work and play in [city name], would you like to see more, about the same, or fewer of the following types of places in [city name]? [. Retail and shopping plazas]",0.7552422044354112,High,1
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please CHECK ALL of the following types of retail and restaurant options you would like to see in [city name]. [Other],0.20383953544237318,Low,2
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate the City of [city name] with regard to the following. [. As a place to live],0.18608577444122626,Low,3
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please indicate the extent to which you think each of the following are an issue in the City of [city name] by circling the corresponding number below. [. Other],0.17033938653891328,Low,4
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the park services listed. [. The number of City parks],0.12666250111319097,Low,5
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following parks and recreation items. [. Number of city parks],0.12038880442555636,Low,6
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Which FOUR of the services listed above do you think should be the City's top priorities? [2nd:],0.10142001198770303,Low,7
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Which THREE of the City services listed in Question 1 do you think are most important for the City to emphasize over the next TWO years? [1st:],0.0994001814333022,Low,8
maintenance,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Maintenance. Please rate your satisfaction with the following services provided by the City of [city name]. [. Condition of major City streets],0.08967434076934051,Low,9
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the park services listed. [. Number of walking and biking trails in the City],0.089581803661202,Low,10
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Which THREE of the items listed in Question 1 do you think should receive the MOST EMPHASIS from City leaders over the next TWO years? [2nd:],0.07576363804111469,Low,11
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate each of the following major categories of services provided by the City of [city name]. [. Overall quality of customer service you receive from City employees],0.07410701605067238,Low,12
city aware shortage housing nationwide locally,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,The City is aware of a shortage of housing nationwide and locally. Different housing types not already offered in [city name] will help meet the needs of future generations in our community. Do you support the City facilitating more housing in [city name] through... [Fourplexes],0.07297882412380091,Low,13
perceptions community,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Perceptions of the Community. Please rate your satisfaction with each of the following items that may influence your perception of the City of [city name]. [. Overall quality of life in the City],0.07264409903920517,Low,14
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please indicate how the City of [city name] compares to other cities in Des Moines metro areas in the following areas. [. City facilities],0.06289016458681193,Low,15
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your level of agreement with each of the following statements. [. The City of [city name] is a safe community],0.05999123163284789,Low,16
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,How many persons in your household are employed in each of the following areas? [Within the City limits of [city name]:],0.05987889161183821,Low,17
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please indicate how likely you would be to recommend your community. [. Recommend the community as a place to live],0.0598339901352312,Low,18
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please CHECK ALL of the following information sources you have used to get information about the City of [city name] during the past year. [Other],0.05920855108877132,Low,19
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with the following public safety services provided by the City of [city name]. [. The visibility of police in retail areas],0.057470071197419086,Low,20
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate each of the following characteristics as they relate to [city name] as a whole. [. Ease of air travel in [city name]],0.055704438935528997,Low,21
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please CHECK ALL of the following that you have done in [city name] over the past year. [Visited City government offices],0.0546374991883053,Low,22
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate the performance of the City employees who helped you the last time you contacted the City in the following areas. [. Courtesy],0.04943087045106953,Low,23
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following communication items. [. The quality of the City's website],0.04391003979177195,Low,24
major categories city services,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Major Categories of City Services. Please indicate whether you or any member of your household have used each of the following services in the past 12 months. [. Customer service provided by city employees],0.04321151542467676,Low,25
meet needs future generations city considering changes transportation infrastructure network better accommodate walking biking using public transit charging electric vehicles,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"To meet the needs of future generations, the City is considering changes to the transportation infrastructure and network to better accommodate walking, biking, using public transit and charging electric vehicles. Do you support the City's transportation network to better accommodate multimodal transportation by... [Providing safe walking options to and from home, work, school, parks, grocery stores, etc.]",0.042097431290044215,Low,26
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following items concerning city leadership. [. Overall quality of leadership provided by the City's elected officials],0.04155079496259339,Low,27
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Please rate your overall satisfaction with major categories of services provided by the City of [city name]. [. Overall quality of police, fire, and emergency medical services]",0.04131461411569117,Low,28
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following maintenance items. [. Maintenance of major City streets],0.04016350350001509,Low,29
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Which of the following are your primary sources of information about City issues, services, and events?  [Other]",0.03893485283735816,Low,30
parks recreation,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Parks and Recreation. Please rate the City's performance in the following areas. [. Appearance/maintenance of parks],0.033954331964954204,Low,31
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,How do you receive information about the city's budget and how money is spent? [Other],0.026616925687086866,Low,32
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following items concerning your recycling service. [. Overall quality of the City's curbside recycling program],0.02570926838613076,Low,33
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following items concerning your trash service. [. City efforts to keep you informed about trash removal issues],0.024214052359949133,Low,34
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Please CHECK ALL of the sources of information you use to get information about City services, news, and events? [. Other]",0.023952767376760515,Low,35
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Which of the following best describes your race/ethnicity? [Other],0.010242493647429358,Low,36
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate how safe you feel in the following situations. [. In your neighborhood during the day],0.009800384988327589,Low,37
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please CHECK ALL of the following information sources you are currently using in daily life. [Other],0.009090208708054232,Low,38
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following code enforcement items. [. Enforcing the maintenance of commercial property in your neighborhood],0.008499541583577049,Low,39
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"If you had a budget of $100 for services provided by the City of Riveria Beach, how would you allocate the funds among these categories? [Please be sure your total adds up to $100.] [Parks, Golf, and Open Spaces (including park, outdoor athletic fields and courts, trails, golf, open space, and trails.)]",0.008397163768724365,Low,40
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please rate your satisfaction with each of the following water services. [. Clarity of your tap water],0.007754309570776206,Low,41
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Including yourself, how many persons in your household are in each of the following age groups? [65-74 years:]",0.007578866017587866,Low,42
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Thinking of your own life, please check if any of the following obstacles or barriers make it difficult for you to be involved with your community. [None]",0.0074729822312440426,Low,43
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Which of the following best describes your race/ethnicity? [Hispanic, Spanish, or Latino/a/x]",0.0074408762372230675,Low,44
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Which of the following best describes your race/ethnicity? [American Indian or Alaska Native],0.007029710865516951,Low,45
economic development,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Economic Development. Which TWO of the following benefits of economic development are MOST IMPORTANT to you? [Other],0.0068051838330082624,Low,46
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often. [More convenient routes],0.0067814637455946335,Low,47
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,Do you own or rent your current residence?,0.0,Low,48
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"For the items you selected, how would you rate the overall performance? [. Sewer services (e.g., sanitary sewer/wastewater)]",0.0,Low,49
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,What is your total annual household income?,0.0,Low,50
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Please define ""Other.""",0.0,Low,51
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,What is your age?,0.0,Low,52
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,What is your gender?,0.0,Low,53
,think number variety places live work play [city name] would like see fewer following types places [city name] 04 carwash,"Counting yourself, how many people in your household are… [Ages 65-74:]",0.0,Low,54
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"When you think about the number and variety of places to live, work and play in [city name], would you like to see more, about the same, or fewer of the following types of places in [city name]? [. Retail and shopping plazas]",0.5273715072952894,Medium,1
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please CHECK ALL of the following types of retail and restaurant options you would like to see in [city name]. [Other],0.14233733552136163,Low,2
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate the City of [city name] with regard to the following. [. As a place to live],0.12994021623386834,Low,3
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please indicate the extent to which you think each of the following are an issue in the City of [city name] by circling the corresponding number below. [. Other],0.11894480804066893,Low,4
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the park services listed. [. The number of City parks],0.08844605576536925,Low,5
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following parks and recreation items. [. Number of city parks],0.08406525069510087,Low,6
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Which FOUR of the services listed above do you think should be the City's top priorities? [2nd:],0.07081969767810484,Low,7
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Which THREE of the City services listed in Question 1 do you think are most important for the City to emphasize over the next TWO years? [1st:],0.06940928777556006,Low,8
maintenance,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Maintenance. Please rate your satisfaction with the following services provided by the City of [city name]. [. Condition of major City streets],0.06261791512643537,Low,9
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the park services listed. [. Number of walking and biking trails in the City],0.0625532981943927,Low,10
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Which THREE of the items listed in Question 1 do you think should receive the MOST EMPHASIS from City leaders over the next TWO years? [2nd:],0.0529043315604781,Low,11
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate each of the following major categories of services provided by the City of [city name]. [. Overall quality of customer service you receive from City employees],0.05174754340564876,Low,12
city aware shortage housing nationwide locally,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,The City is aware of a shortage of housing nationwide and locally. Different housing types not already offered in [city name] will help meet the needs of future generations in our community. Do you support the City facilitating more housing in [city name] through... [Fourplexes],0.050959748081846154,Low,13
perceptions community,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Perceptions of the Community. Please rate your satisfaction with each of the following items that may influence your perception of the City of [city name]. [. Overall quality of life in the City],0.05072601581508975,Low,14
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please indicate how the City of [city name] compares to other cities in Des Moines metro areas in the following areas. [. City facilities],0.043915025798895564,Low,15
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your level of agreement with each of the following statements. [. The City of [city name] is a safe community],0.04189075513115278,Low,16
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,How many persons in your household are employed in each of the following areas? [Within the City limits of [city name]:],0.04181231019539372,Low,17
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please indicate how likely you would be to recommend your community. [. Recommend the community as a place to live],0.041780956333998066,Low,18
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please CHECK ALL of the following information sources you have used to get information about the City of [city name] during the past year. [Other],0.041344223944420534,Low,19
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with the following public safety services provided by the City of [city name]. [. The visibility of police in retail areas],0.04013027594824048,Low,20
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate each of the following characteristics as they relate to [city name] as a whole. [. Ease of air travel in [city name]],0.03889736795950029,Low,21
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please CHECK ALL of the following that you have done in [city name] over the past year. [Visited City government offices],0.03815234388724622,Low,22
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate the performance of the City employees who helped you the last time you contacted the City in the following areas. [. Courtesy],0.03451665241111152,Low,23
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following communication items. [. The quality of the City's website],0.030661559608806663,Low,24
major categories city services,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Major Categories of City Services. Please indicate whether you or any member of your household have used each of the following services in the past 12 months. [. Customer service provided by city employees],0.03017379310662493,Low,25
meet needs future generations city considering changes transportation infrastructure network better accommodate walking biking using public transit charging electric vehicles,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"To meet the needs of future generations, the City is considering changes to the transportation infrastructure and network to better accommodate walking, biking, using public transit and charging electric vehicles. Do you support the City's transportation network to better accommodate multimodal transportation by... [Providing safe walking options to and from home, work, school, parks, grocery stores, etc.]",0.029395848990307765,Low,26
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following items concerning city leadership. [. Overall quality of leadership provided by the City's elected officials],0.02901414306569566,Low,27
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Please rate your overall satisfaction with major categories of services provided by the City of [city name]. [. Overall quality of police, fire, and emergency medical services]",0.028849222397208638,Low,28
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following maintenance items. [. Maintenance of major City streets],0.028045423381624603,Low,29
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Which of the following are your primary sources of information about City issues, services, and events?  [Other]",0.027187479601338743,Low,30
parks recreation,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Parks and Recreation. Please rate the City's performance in the following areas. [. Appearance/maintenance of parks],0.02370967501868985,Low,31
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,How do you receive information about the city's budget and how money is spent? [Other],0.01858610143438582,Low,32
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following items concerning your recycling service. [. Overall quality of the City's curbside recycling program],0.017952301315560852,Low,33
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following items concerning your trash service. [. City efforts to keep you informed about trash removal issues],0.016908219927062502,Low,34
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Please CHECK ALL of the sources of information you use to get information about City services, news, and events? [. Other]",0.016725769509688362,Low,35
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Which of the following best describes your race/ethnicity? [Other],0.007152141765362895,Low,36
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate how safe you feel in the following situations. [. In your neighborhood during the day],0.006843425556748605,Low,37
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please CHECK ALL of the following information sources you are currently using in daily life. [Other],0.006347522741501271,Low,38
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following code enforcement items. [. Enforcing the maintenance of commercial property in your neighborhood],0.005935070934761774,Low,39
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"If you had a budget of $100 for services provided by the City of Riveria Beach, how would you allocate the funds among these categories? [Please be sure your total adds up to $100.] [Parks, Golf, and Open Spaces (including park, outdoor athletic fields and courts, trails, golf, open space, and trails.)]",0.005863582421255276,Low,40
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please rate your satisfaction with each of the following water services. [. Clarity of your tap water],0.005414689357080632,Low,41
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Including yourself, how many persons in your household are in each of the following age groups? [65-74 years:]",0.005292180404923565,Low,42
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Thinking of your own life, please check if any of the following obstacles or barriers make it difficult for you to be involved with your community. [None]",0.005218243737091265,Low,43
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Which of the following best describes your race/ethnicity? [Hispanic, Spanish, or Latino/a/x]",0.005195824721892409,Low,44
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Which of the following best describes your race/ethnicity? [American Indian or Alaska Native],0.004908715632184716,Low,45
economic development,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Economic Development. Which TWO of the following benefits of economic development are MOST IMPORTANT to you? [Other],0.004751932604346429,Low,46
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often. [More convenient routes],0.004735369310903562,Low,47
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,Do you own or rent your current residence?,0.0,Low,48
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"For the items you selected, how would you rate the overall performance? [. Sewer services (e.g., sanitary sewer/wastewater)]",0.0,Low,49
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,What is your total annual household income?,0.0,Low,50
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,"Please define ""Other.""",0.0,Low,51
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,What is your age?,0.0,Low,52
,think number variety places live work play [city name] would like see fewer following types places [city name] 05 restaurants coffee shops cafes smoothie shops bars,What is your gender?,0.0,Low,53
